"treesize","lambda_input","rand.tree","K","mu","sd"
256,0,1,0.997075016045116,-2.59098908235618e-20,0.0020044829788781
256,0,1,0.997569045510372,2.86578774626916e-20,0.00211763237027516
256,0,1,1.00093513409627,9.79153146367026e-20,0.0020455862649189
256,0,1,1.00195957662675,2.48307708487598e-20,0.00196335020204383
256,0,1,0.999532353957479,-4.61184028791549e-20,0.00203121654697475
256,0,1,0.999347375761828,-8.94282562634513e-20,0.00215753203939271
256,0,1,0.998302334975124,-5.61438319032976e-20,0.00216396585103277
256,0,1,0.998152646552456,5.88906009325657e-20,0.0019876544073965
256,0,1,0.998584830330531,-5.62673398949191e-20,0.00200571828524258
256,0,1,0.996917537429296,2.58234934629419e-20,0.00201219622566651
256,0,1,1.00066222630114,9.04106027240295e-20,0.0021857901510233
256,0,1,0.999200652246111,-3.82393024037954e-20,0.00203759189146134
256,0,1,1.00047478334226,-3.52729930225108e-20,0.00200526432228896
256,0,1,0.998435248406153,-5.22841674604558e-20,0.00197437431096575
256,0,1,0.999893851139983,1.85889850604429e-20,0.00188830979893962
256,0,1,1.00351387169622,1.80365078205963e-21,0.0019015240057674
256,0,1,1.00232793467571,2.44736405823737e-20,0.00197268672693194
256,0,1,0.999971125055317,9.50555196485353e-20,0.00212625996146652
256,0,1,1.00337866226646,-9.20290444582161e-20,0.00204892791954125
256,0,1,0.999022821387682,-9.31845826867281e-20,0.00197624134210193
256,0,1,0.997866924622883,2.11010730237623e-20,0.00218861001652759
256,0,1,1.00221583160855,3.73231833317807e-20,0.00194493894387059
256,0,1,0.998158125820919,4.32325616278595e-21,0.00202296425769955
256,0,1,0.999116966833536,-2.85894795522008e-21,0.00202528373710133
256,0,1,0.998390121702773,5.84892131946855e-20,0.00196499242763922
256,0,1,1.00272883562524,1.46248179277335e-20,0.00198505101126148
256,0,1,0.999156210987004,1.00303524031486e-20,0.00225350033599154
256,0,1,0.998011835910781,2.2693918481074e-20,0.00206216561093261
256,0,1,1.00123088173582,9.25146325650092e-20,0.00200239227987
256,0,1,1.00224459009745,1.462571790024e-20,0.00196159573375972
256,0,1,0.997075829496753,-9.07841442537687e-20,0.00209358271272944
256,0,1,1.00374713075263,-8.64519942450365e-20,0.00212214957546567
256,0,1,0.999833603571103,0,0.00198991453567886
256,0,1,0.999588836439192,-4.25887107088278e-20,0.00202982877789498
256,0,1,1.00172144501161,-1.871942813432e-22,0.00215814610292983
256,0,1,0.999422708963763,9.61946730834739e-20,0.001994051325478
256,0,1,0.999278699034029,-1.00510200070616e-19,0.0022503601603154
256,0,1,1.00115280773743,-5.14523414015826e-20,0.00213759561830036
256,0,1,0.999712252587724,-3.50509645112118e-20,0.00198622497272113
256,0,1,0.997624234022739,8.09407743737264e-20,0.00216176203619212
256,0,1,0.997917476984111,2.35731122105444e-20,0.00208200358657098
